CCDC180,ENSG00000197816,C9orf174|CFAP76|FAP76,Homo sapiens,9,97307304,97378751,protein_coding,ENSG00000197816.16,-,https://www.uniprot.org/uniprot/Q9P1Z9#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q9P1Z9,http://www.phosphosite.org/uniprotAccAction?id=Q9P1Z9,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000364348,https://thebiogrid.org/1527673/summary/homo-sapiens/,,N.D.,,,,,,,,,,,,,,,,
CCDC47,ENSG00000108588,GK001|MSTP041|THNS,Homo sapiens,17,63745255,63776351,protein_coding,ENSG00000108588.14,-,https://www.uniprot.org/uniprot/Q96A33#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q96A33,http://www.phosphosite.org/uniprotAccAction?id=Q96A33,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000225726,https://thebiogrid.org/121318/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CCDC6,ENSG00000108091,D10S170|H4|PTC|TPC|TST1,Homo sapiens,10,59788747,59906556,protein_coding,ENSG00000108091.11,-,https://www.uniprot.org/uniprot/Q16204#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q16204,http://www.phosphosite.org/uniprotAccAction?id=Q16204,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000263102,https://thebiogrid.org/113725/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CCDC9,ENSG00000105321,,Homo sapiens,19,47255980,47273701,protein_coding,ENSG00000105321.14,-,https://www.uniprot.org/uniprot/Q9Y3X0#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q9Y3X0,http://www.phosphosite.org/uniprotAccAction?id=Q9Y3X0,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000221922,https://thebiogrid.org/117544/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
CCDC97,ENSG00000142039,,Homo sapiens,19,41310172,41324873,protein_coding,ENSG00000142039.4,-,https://www.uniprot.org/uniprot/Q96F63#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q96F63,http://www.phosphosite.org/uniprotAccAction?id=Q96F63,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000269967,https://thebiogrid.org/124693/summary/homo-sapiens/,,N.D.,,,,,,,,,,,,,,,,
CCN1,ENSG00000142871,CYR61|GIG1|IGFBP10,Homo sapiens,1,85580761,85584589,protein_coding,ENSG00000142871.18,-,https://www.uniprot.org/uniprot/O00622#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=O00622,http://www.phosphosite.org/uniprotAccAction?id=O00622,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000378323,https://thebiogrid.org/109712/summary/homo-sapiens/,,N.D.,,,,,,,,,,,,,,,,
CCNT1,ENSG00000129315,CCNT|CYCT1|HIVE1,Homo sapiens,12,48688458,48716998,protein_coding,ENSG00000129315.11,-,https://www.uniprot.org/uniprot/O60563#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=O60563,http://www.phosphosite.org/uniprotAccAction?id=O60563,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000261900,https://thebiogrid.org/107343/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CCT2,ENSG00000166226,99D8.1|CCT-beta|CCTB|HEL-S-100n|PRO1633|TCP-1-beta,Homo sapiens,12,69585426,69601570,protein_coding,ENSG00000166226.13,-,https://www.uniprot.org/uniprot/P78371#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P78371,http://www.phosphosite.org/uniprotAccAction?id=P78371,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000299300,https://thebiogrid.org/115827/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CCT3,ENSG00000163468,CCT-gamma|CCTG|PIG48|TCP-1-gamma|TRIC5,Homo sapiens,1,156308968,156367873,protein_coding,ENSG00000163468.15,-,https://www.uniprot.org/uniprot/P49368#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P49368,http://www.phosphosite.org/uniprotAccAction?id=P49368,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000295688,https://thebiogrid.org/113054/summary/homo-sapiens/,TRUE,G-rich-BP,,,,,,,,,,,,,,,,
CCT4,ENSG00000115484,CCT-DELTA|Cctd|SRB,Homo sapiens,2,61868085,61888671,protein_coding,ENSG00000115484.15,-,https://www.uniprot.org/uniprot/P50991#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P50991,http://www.phosphosite.org/uniprotAccAction?id=P50991,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000377958,https://thebiogrid.org/115826/summary/homo-sapiens/,TRUE,G-rich-BP,,,,,,,,,,,,,,,,
CCT5,ENSG00000150753,CCT-epsilon|CCTE|HEL-S-69|PNAS-102|TCP-1-epsilon,Homo sapiens,5,10249929,10266389,protein_coding,ENSG00000150753.12,-,https://www.uniprot.org/uniprot/P48643#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P48643,http://www.phosphosite.org/uniprotAccAction?id=P48643,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000280326,https://thebiogrid.org/116603/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CCT6A,ENSG00000146731,CCT-zeta|CCT-zeta-1|CCT6|Cctz|HTR3|MoDP-2|TCP-1-zeta|TCP20|TCPZ|TTCP20,Homo sapiens,7,56051685,56063989,protein_coding,ENSG00000146731.11,-,https://www.uniprot.org/uniprot/P40227#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P40227,http://www.phosphosite.org/uniprotAccAction?id=P40227,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000275603,https://thebiogrid.org/107346/summary/homo-sapiens/,TRUE,G-rich-BP,,,,,,,,,,,,,,,,
CCT8,ENSG00000156261,C21orf112|Cctq|D21S246|PRED71,Homo sapiens,21,29055805,29073797,protein_coding,ENSG00000156261.13,-,https://www.uniprot.org/uniprot/P50990#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P50990,http://www.phosphosite.org/uniprotAccAction?id=P50990,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000286788,https://thebiogrid.org/115933/summary/homo-sapiens/,TRUE,G-rich-BP,,,,,,,,,,,,,,,,
CD276,ENSG00000103855,4Ig-B7-H3|B7-H3|B7H3|B7RP-2,Homo sapiens,15,73683966,73714514,protein_coding,ENSG00000103855.18,-,https://www.uniprot.org/uniprot/Q5ZPR3#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q5ZPR3,http://www.phosphosite.org/uniprotAccAction?id=Q5ZPR3,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000320084,https://thebiogrid.org/123260/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CDC20,ENSG00000117399,CDC20A|bA276H19.3|p55CDC,Homo sapiens,1,43358981,43363203,protein_coding,ENSG00000117399.14,-,https://www.uniprot.org/uniprot/Q12834#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q12834,http://www.phosphosite.org/uniprotAccAction?id=Q12834,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000308450,https://thebiogrid.org/107427/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
CDC42,ENSG00000070831,CDC42Hs|G25K|TKS,Homo sapiens,1,22025511,22101360,protein_coding,ENSG00000070831.17,-,https://www.uniprot.org/uniprot/P60953#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P60953,http://www.phosphosite.org/uniprotAccAction?id=P60953,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000314458,https://thebiogrid.org/107433/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
CDC42EP1,ENSG00000128283,BORG5|CEP1|MSE55,Homo sapiens,22,37560480,37569405,protein_coding,ENSG00000128283.7,-,https://www.uniprot.org/uniprot/Q00587#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q00587,http://www.phosphosite.org/uniprotAccAction?id=Q00587,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000249014,https://thebiogrid.org/116308/summary/homo-sapiens/,,N.D.,,,,,,,,,,,,,,,,
CDC5L,ENSG00000096401,CDC5|CDC5-LIKE|CEF1|PCDC5RP|dJ319D22.1,Homo sapiens,6,44387706,44450425,protein_coding,ENSG00000096401.8,-,https://www.uniprot.org/uniprot/Q99459#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q99459,http://www.phosphosite.org/uniprotAccAction?id=Q99459,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000360532,https://thebiogrid.org/107424/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CDK1,ENSG00000170312,CDC2|CDC28A|P34CDC2,Homo sapiens,10,60778331,60794852,protein_coding,ENSG00000170312.16,-,https://www.uniprot.org/uniprot/P06493#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P06493,http://www.phosphosite.org/uniprotAccAction?id=P06493,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000378699,https://thebiogrid.org/107420/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CDK12,ENSG00000167258,CRK7|CRKR|CRKRS,Homo sapiens,17,39461486,39564907,protein_coding,ENSG00000167258.15,-,https://www.uniprot.org/uniprot/Q9NYV4#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q9NYV4,http://www.phosphosite.org/uniprotAccAction?id=Q9NYV4,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000398880,https://thebiogrid.org/119715/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CELF1,ENSG00000149187,BRUNOL2|CUG-BP|CUGBP|CUGBP1|EDEN-BP|NAB50|NAPOR|hNab50,Homo sapiens,11,47465933,47565569,protein_coding,ENSG00000149187.18,-,https://www.uniprot.org/uniprot/Q92879#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q92879,http://www.phosphosite.org/uniprotAccAction?id=Q92879,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000435926,https://thebiogrid.org/115901/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
CEP170,ENSG00000143702,FAM68A|KAB|KIAA0470,Homo sapiens,1,243124428,243255348,protein_coding,ENSG00000143702.16,-,https://www.uniprot.org/uniprot/Q5SW79#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q5SW79,http://www.phosphosite.org/uniprotAccAction?id=Q5SW79,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000355500,https://thebiogrid.org/115193/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
CHAMP1,ENSG00000198824,C13orf8|CAMP|CHAMP|MRD40|ZNF828,Homo sapiens,13,114314482,114337626,protein_coding,ENSG00000198824.7,-,https://www.uniprot.org/uniprot/Q96JM3#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q96JM3,http://www.phosphosite.org/uniprotAccAction?id=Q96JM3,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000354730,https://thebiogrid.org/129584/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CHD1L,ENSG00000131778,ALC1|CHDL,Homo sapiens,1,147242654,147295765,protein_coding,ENSG00000131778.19,-,https://www.uniprot.org/uniprot/Q86WJ1#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q86WJ1,http://www.phosphosite.org/uniprotAccAction?id=Q86WJ1,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000358262,https://thebiogrid.org/114929/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CHD2,ENSG00000173575,DEE94|EEOC,Homo sapiens,15,92900189,93027996,protein_coding,ENSG00000173575.22,-,https://www.uniprot.org/uniprot/O14647#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=O14647,http://www.phosphosite.org/uniprotAccAction?id=O14647,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000377747,https://thebiogrid.org/107531/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CHD3,ENSG00000170004,Mi-2a|Mi2-ALPHA|SNIBCPS|ZFH,Homo sapiens,17,7884796,7912760,protein_coding,ENSG00000170004.17,-,https://www.uniprot.org/uniprot/Q12873#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q12873,http://www.phosphosite.org/uniprotAccAction?id=Q12873,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000369716,https://thebiogrid.org/107532/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CHD4,ENSG00000111642,CHD-4|Mi-2b|Mi2-BETA|SIHIWES,Homo sapiens,12,6570082,6614524,protein_coding,ENSG00000111642.16,-,https://www.uniprot.org/uniprot/Q14839#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q14839,http://www.phosphosite.org/uniprotAccAction?id=Q14839,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000349508,https://thebiogrid.org/107533/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
CHST3,ENSG00000122863,C6ST|C6ST1|HSD,Homo sapiens,10,71964395,72013558,protein_coding,ENSG00000122863.6,-,https://www.uniprot.org/uniprot/Q7LGC8#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q7LGC8,http://www.phosphosite.org/uniprotAccAction?id=Q7LGC8,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000362207,https://thebiogrid.org/114855/summary/homo-sapiens/,,G-rich-BP,,,,,,,,,,,,,,,,
CHTOP,ENSG00000160679,C10orf77|C1orf77|FL-SRAG|FOP|SRAG|SRAG-3|SRAG-5|pp7704,Homo sapiens,1,153633982,153646306,protein_coding,ENSG00000160679.13,-,https://www.uniprot.org/uniprot/Q9Y3Y2#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q9Y3Y2,http://www.phosphosite.org/uniprotAccAction?id=Q9Y3Y2,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000357683,https://thebiogrid.org/117547/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CIRBP,ENSG00000099622,CIRP,Homo sapiens,19,1259384,1274880,protein_coding,ENSG00000099622.14,-,https://www.uniprot.org/uniprot/Q14011#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q14011,http://www.phosphosite.org/uniprotAccAction?id=Q14011,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000322887,https://thebiogrid.org/107573/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CISD1,ENSG00000122873,C10orf70|MDS029|ZCD1|mitoNEET,Homo sapiens,10,58269162,58289586,protein_coding,ENSG00000122873.12,-,https://www.uniprot.org/uniprot/Q9NZ45#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q9NZ45,http://www.phosphosite.org/uniprotAccAction?id=Q9NZ45,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000363041,https://thebiogrid.org/120949/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CKAP4,ENSG00000136026,CLIMP-63|CLIMP63|ERGIC-63|p63,Homo sapiens,12,106237881,106304279,protein_coding,ENSG00000136026.14,-,https://www.uniprot.org/uniprot/Q07065#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q07065,http://www.phosphosite.org/uniprotAccAction?id=Q07065,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000367265,https://thebiogrid.org/116167/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
CKB,ENSG00000166165,B-CK|BCK|CKBB|CPK-B|HEL-211|HEL-S-29,Homo sapiens,14,103519667,103522833,protein_coding,ENSG00000166165.13,-,https://www.uniprot.org/uniprot/P12277#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P12277,http://www.phosphosite.org/uniprotAccAction?id=P12277,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000299198,https://thebiogrid.org/107572/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CLPB,ENSG00000162129,ANKCLB|HSP78|MEGCANN|MGCA7|SKD3,Homo sapiens,11,72285495,72434680,protein_coding,ENSG00000162129.14,-,https://www.uniprot.org/uniprot/Q9H078#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q9H078,http://www.phosphosite.org/uniprotAccAction?id=Q9H078,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000294053,https://thebiogrid.org/123531/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
CNBP,ENSG00000169714,CNBP1|DM2|PROMM|RNF163|ZCCHC22|ZNF9,Homo sapiens,3,129167827,129183922,protein_coding,ENSG00000169714.17,-,https://www.uniprot.org/uniprot/P62633#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P62633,http://www.phosphosite.org/uniprotAccAction?id=P62633,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000410769,https://thebiogrid.org/113387/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
CNP,ENSG00000173786,CNP1|HLD20,Homo sapiens,17,41966763,41977740,protein_coding,ENSG00000173786.17,-,https://www.uniprot.org/uniprot/P09543#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P09543,http://www.phosphosite.org/uniprotAccAction?id=P09543,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000377470,https://thebiogrid.org/107667/summary/homo-sapiens/,,RG4-BP,,,,,,,,,,,,,,,,
CNTNAP4,ENSG00000152910,CASPR4,Homo sapiens,16,76277278,76560757,protein_coding,ENSG00000152910.19,-,https://www.uniprot.org/uniprot/Q9C0A0#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q9C0A0,http://www.phosphosite.org/uniprotAccAction?id=Q9C0A0,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000418741,https://thebiogrid.org/124532/summary/homo-sapiens/,,N.D.,,,,,,,,,,,,,,,,
COIL,ENSG00000121058,CLN80|p80-coilin,Homo sapiens,17,56938199,56961050,protein_coding,ENSG00000121058.5,-,https://www.uniprot.org/uniprot/P38432#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P38432,http://www.phosphosite.org/uniprotAccAction?id=P38432,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000240316,https://thebiogrid.org/113815/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
COL14A1,ENSG00000187955,UND,Homo sapiens,8,120059780,120373573,protein_coding,ENSG00000187955.12,-,https://www.uniprot.org/uniprot/Q05707#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q05707,http://www.phosphosite.org/uniprotAccAction?id=Q05707,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000297848,https://thebiogrid.org/113219/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
COLGALT1,ENSG00000130309,BSVD3|ColGalT 1|GLT25D1,Homo sapiens,19,17555649,17583162,protein_coding,ENSG00000130309.11,-,https://www.uniprot.org/uniprot/Q8NBJ5#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q8NBJ5,http://www.phosphosite.org/uniprotAccAction?id=Q8NBJ5,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000252599,https://thebiogrid.org/122826/summary/homo-sapiens/,,G-rich-BP,,,,,,,,,,,,,,,,
COPE,ENSG00000105669,epsilon-COP,Homo sapiens,19,18899514,18919387,protein_coding,ENSG00000105669.14,-,https://www.uniprot.org/uniprot/O14579#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=O14579,http://www.phosphosite.org/uniprotAccAction?id=O14579,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000262812,https://thebiogrid.org/116447/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
COPG2,ENSG00000158623,2-COP|gamma-2-COP,Homo sapiens,7,130506238,130668748,protein_coding,ENSG00000158623.14,-,https://www.uniprot.org/uniprot/Q9UBF2#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q9UBF2,http://www.phosphosite.org/uniprotAccAction?id=Q9UBF2,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000393912,https://thebiogrid.org/117926/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
COQ8A,ENSG00000163050,ADCK3|ARCA2|CABC1|COQ10D4|COQ8|SCAR9,Homo sapiens,1,226940286,226987544,protein_coding,ENSG00000163050.18,-,https://www.uniprot.org/uniprot/Q8NI60#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q8NI60,http://www.phosphosite.org/uniprotAccAction?id=Q8NI60,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000355739,https://thebiogrid.org/121312/summary/homo-sapiens/,,N.D.,,,,,,,,,,,,,,,,
CPSF1,ENSG00000071894,CPSF160|HSU37012|MYP27|P/cl.18,Homo sapiens,8,144393229,144409335,protein_coding,ENSG00000071894.17,-,https://www.uniprot.org/uniprot/Q10570#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q10570,http://www.phosphosite.org/uniprotAccAction?id=Q10570,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000339353,https://thebiogrid.org/118946/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CPSF2,ENSG00000165934,CPSF100,Homo sapiens,14,92121969,92172145,protein_coding,ENSG00000165934.13,-,https://www.uniprot.org/uniprot/Q9P2I0#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q9P2I0,http://www.phosphosite.org/uniprotAccAction?id=Q9P2I0,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000298875,https://thebiogrid.org/119826/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CPSF6,ENSG00000111605,CFIM|CFIM68|CFIM72|HPBRII-4|HPBRII-7,Homo sapiens,12,69239569,69274358,protein_coding,ENSG00000111605.18,-,https://www.uniprot.org/uniprot/Q16630#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q16630,http://www.phosphosite.org/uniprotAccAction?id=Q16630,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000391774,https://thebiogrid.org/116238/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CPT1A,ENSG00000110090,CPT1|CPT1-L|L-CPT1,Homo sapiens,11,68754620,68844410,protein_coding,ENSG00000110090.13,-,https://www.uniprot.org/uniprot/P50416#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P50416,http://www.phosphosite.org/uniprotAccAction?id=P50416,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000265641,https://thebiogrid.org/107765/summary/homo-sapiens/,TRUE,RG4-BP,,,,,,,,,,,,,,,,
CRNKL1,ENSG00000101343,CLF|CRN|Clf1|HCRN|MSTP021|SYF3,Homo sapiens,20,20034368,20056046,protein_coding,ENSG00000101343.15,-,https://www.uniprot.org/uniprot/Q9BZJ0#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q9BZJ0,http://www.phosphosite.org/uniprotAccAction?id=Q9BZJ0,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000366557,https://thebiogrid.org/119487/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CSNK1A1,ENSG00000113712,CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975,Homo sapiens,5,149492982,149551471,protein_coding,ENSG00000113712.19,-,https://www.uniprot.org/uniprot/P48729#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P48729,http://www.phosphosite.org/uniprotAccAction?id=P48729,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000421689,https://thebiogrid.org/107836/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CTNNA1,ENSG00000044115,CAP102|MDPT2,Homo sapiens,5,138610967,138935034,protein_coding,ENSG00000044115.21,-,https://www.uniprot.org/uniprot/P35221#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P35221,http://www.phosphosite.org/uniprotAccAction?id=P35221,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000304669,https://thebiogrid.org/107876/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CTNNA2,ENSG00000066032,CAP-R|CAPR|CDCBM9|CT114|CTNR,Homo sapiens,2,79185231,80648861,protein_coding,ENSG00000066032.18,-,https://www.uniprot.org/uniprot/P26232#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P26232,http://www.phosphosite.org/uniprotAccAction?id=P26232,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000418191,https://thebiogrid.org/107877/summary/homo-sapiens/,,N.D.,,,,,,,,,,,,,,,,
CTNNB1,ENSG00000168036,CTNNB|EVR7|MRD19|NEDSDV|armadillo,Homo sapiens,3,41194741,41260096,protein_coding,ENSG00000168036.18,-,https://www.uniprot.org/uniprot/P35222#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P35222,http://www.phosphosite.org/uniprotAccAction?id=P35222,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000344456,https://thebiogrid.org/107880/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CTNND1,ENSG00000198561,BCDS2|CAS|CTNND|P120CAS|P120CTN|p120|p120(CAS)|p120(CTN),Homo sapiens,11,57753243,57819546,protein_coding,ENSG00000198561.15,-,https://www.uniprot.org/uniprot/O60716#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=O60716,http://www.phosphosite.org/uniprotAccAction?id=O60716,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000382004,https://thebiogrid.org/107881/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CTPS1,ENSG00000171793,CTPS|GATD5|GATD5A|IMD24,Homo sapiens,1,40979688,41012565,protein_coding,ENSG00000171793.16,-,https://www.uniprot.org/uniprot/P17812#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=P17812,http://www.phosphosite.org/uniprotAccAction?id=P17812,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000361699,https://thebiogrid.org/107883/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
CTTN,ENSG00000085733,EMS1,Homo sapiens,11,70398404,70436584,protein_coding,ENSG00000085733.16,-,https://www.uniprot.org/uniprot/Q14247#function,http://smart.embl-heidelberg.de/smart/show_motifs.pl?ID=Q14247,http://www.phosphosite.org/uniprotAccAction?id=Q14247,https://version-11-0b.string-db.org/cgi/network?identifiers=9606.ENSP00000365745,https://thebiogrid.org/108332/summary/homo-sapiens/,TRUE,N.D.,,,,,,,,,,,,,,,,
